micro_skill_key,content_version,version_status,is_active,teaching_objective,child_friendly_explanation,rule_explanation,memory_tip,anchor_word_key,ordered_example_word_keys,contrast_word_keys,common_misconceptions,first_exposure_progression,review_progression,source_category,source_name,source_url,source_licence,source_use_note,confidence,supersedes_content_version,final_readiness_review_status,final_readiness_reviewed_by,final_readiness_reviewed_at
D4_PG_SH_SOUND_CHOICES_SH,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /sh/ with sh.,Draft for review: notice the spelling pattern in ship and compare it with the examples.,"The /sh/ sound is commonly spelled with sh at the start, middle, or end of words.",,ship_en_gb,ship_en_gb|shop_en_gb|fish_en_gb|wish_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_SH_SOUND_CHOICES_TI,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /sh/ with ti.,Draft for review: notice the spelling pattern in station and compare it with the examples.,"In many longer words, especially before unstressed endings, the /sh/ sound can be spelled with ti.",,station_en_gb,station_en_gb|action_en_gb|mention_en_gb|option_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_SH_SOUND_CHOICES_CI,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /sh/ with ci.,Draft for review: notice the spelling pattern in special and compare it with the examples.,"In some longer words, the /sh/ sound can be spelled with ci.",,special_en_gb,special_en_gb|social_en_gb|official_en_gb|precious_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_SH_SOUND_CHOICES_SI,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /sh/ or /zh/ with si.,Draft for review: notice the spelling pattern in tension and compare it with the examples.,"In some longer words, si can represent a /sh/ or related soft sound.",,tension_en_gb,tension_en_gb|mission_en_gb|passion_en_gb|mansion_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_SH_SOUND_CHOICES_CH,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /sh/ with ch in loanwords.,Draft for review: notice the spelling pattern in chef and compare it with the examples.,"In some words from French or other languages, the /sh/ sound is spelled with ch.",,chef_en_gb,chef_en_gb|chalet_en_gb|machine_en_gb|brochure_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_CH_SOUND_CHOICES_CH,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /ch/ with ch.,Draft for review: notice the spelling pattern in chip and compare it with the examples.,"The /ch/ sound is commonly spelled with ch at the start, middle, or end of words.",,chip_en_gb,chip_en_gb|chat_en_gb|lunch_en_gb|rich_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_CH_SOUND_CHOICES_TU,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /ch/ with tu before weak vowel endings.,Draft for review: notice the spelling pattern in natural and compare it with the examples.,"In some longer words, tu can represent a /ch/ sound before an unstressed vowel or ending.",,natural_en_gb,natural_en_gb|actual_en_gb|factual_en_gb|ritual_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_CH_SOUND_CHOICES_TI,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /ch/ with ti in common words.,Draft for review: notice the spelling pattern in question and compare it with the examples.,"In a small group of common words, ti can represent the /ch/ sound.",,question_en_gb,question_en_gb|suggestion_en_gb|combustion_en_gb|exhaustion_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_FINAL_CONSONANT_PATTERNS_CK_SHORT,draft_source_intake_v1,draft,FALSE,Draft objective: Use ck after a short vowel.,Draft for review: notice the spelling pattern in back and compare it with the examples.,"After a short vowel in a short word, final /k/ is usually spelled ck.",,back_en_gb,back_en_gb|duck_en_gb|sick_en_gb|rock_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_FINAL_CONSONANT_PATTERNS_TCH_SHORT,draft_source_intake_v1,draft,FALSE,Draft objective: Use tch after a short vowel.,Draft for review: notice the spelling pattern in catch and compare it with the examples.,"After a short vowel in a short word, final /ch/ is usually spelled tch.",,catch_en_gb,catch_en_gb|match_en_gb|fetch_en_gb|stitch_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_FINAL_CONSONANT_PATTERNS_DGE_SHORT,draft_source_intake_v1,draft,FALSE,Draft objective: Use dge after a short vowel.,Draft for review: notice the spelling pattern in bridge and compare it with the examples.,"After a short vowel in a short word, final /j/ is usually spelled dge.",,bridge_en_gb,bridge_en_gb|badge_en_gb|fudge_en_gb|edge_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_FINAL_CONSONANT_PATTERNS_FINAL_VE,draft_source_intake_v1,draft,FALSE,Draft objective: Use final ve for word-final /v/.,Draft for review: notice the spelling pattern in have and compare it with the examples.,"English words usually do not end in plain v, so final /v/ is usually spelled ve.",,have_en_gb,have_en_gb|give_en_gb|live_en_gb|love_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_SPLIT_DIGRAPHS_A_E,draft_source_intake_v1,draft,FALSE,Draft objective: Use split digraph a-e.,Draft for review: notice the spelling pattern in make and compare it with the examples.,"In split digraph words, the final e works with the earlier vowel to show a long vowel sound.",,make_en_gb,make_en_gb|cake_en_gb|same_en_gb|late_en_gb|brave_en_gb|game_en_gb|shape_en_gb,mack_en_gb,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_SPLIT_DIGRAPHS_E_E,draft_source_intake_v1,draft,FALSE,Draft objective: Use split digraph e-e.,Draft for review: notice the spelling pattern in these and compare it with the examples.,"In e-e words, the final e works with the earlier e to show a long /ee/ sound.",,these_en_gb,these_en_gb|theme_en_gb|complete_en_gb|extreme_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_SPLIT_DIGRAPHS_I_E,draft_source_intake_v1,draft,FALSE,Draft objective: Use split digraph i-e.,Draft for review: notice the spelling pattern in bike and compare it with the examples.,"In i-e words, the final e works with the earlier i to show a long /igh/ sound.",,bike_en_gb,bike_en_gb|time_en_gb|smile_en_gb|kite_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_SPLIT_DIGRAPHS_O_E,draft_source_intake_v1,draft,FALSE,Draft objective: Use split digraph o-e.,Draft for review: notice the spelling pattern in home and compare it with the examples.,"In o-e words, the final e works with the earlier o to show a long /oa/ sound.",,home_en_gb,home_en_gb|rope_en_gb|stone_en_gb|joke_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_SPLIT_DIGRAPHS_U_E,draft_source_intake_v1,draft,FALSE,Draft objective: Use split digraph u-e.,Draft for review: notice the spelling pattern in cube and compare it with the examples.,"In u-e words, the final e works with the earlier u to show /yoo/ or /oo/.",,cube_en_gb,cube_en_gb|use_en_gb|tune_en_gb|rude_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PAT_DOUBLING_PATTERNS_FLOSS,draft_source_intake_v1,draft,FALSE,"Draft objective: Use final ff, ll, ss, zz after a short vowel.",Draft for review: notice the spelling pattern in off and compare it with the examples.,"In many short words, final /f/, /l/, /s/, and /z/ are doubled after a short vowel.",,off_en_gb,off_en_gb|hill_en_gb|miss_en_gb|buzz_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
