schema_version,review_packet_id,primary_decisions_visible,inventory_fingerprint,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,source_reference,authored_by,source_authorship,identifier_generation,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,review_notes
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,10d18898622b201f3e1c8e93fc75dcd679fadb5a57797824bd4b532ab2035a6e,v3-there-their-theyre-0125-there-their-theyre-02,THERE_THEIR_THEYRE,"By the time we arrive, they're probably finishing their posters. By home time, everything had been put back in order.",their,50,55,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=126,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,possessive,possessive_subject_or_object,[],non-gold-v3-there-their-theyre-0125-there-their-theyre-02,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,15cc4894fda8970e7ac93ed06ae57abb1b9acf6d00c2a45eabf59e80251d7e20,v3-there-their-theyre-0126-there-their-theyre-01,THERE_THEIR_THEYRE,The coach knows they're invited to join the rehearsal. No one needed to change the plan.,they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=127,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0126-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,bb9ceeb7e387ecf66e84b73deb7529bfcce56fb042b94554e39430330a223c1f,v3-there-their-theyre-0127-there-their-theyre-01,THERE_THEIR_THEYRE,"The children said they're busy for the next activity, although Evie wanted to check once more. The class carried on without any further delay.",they're,18,25,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=128,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0127-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3958ceaa40842f349df255fe3a86df4a47c4f3c4909641e5fc5fa041d340f063,v3-there-their-theyre-0128-there-their-theyre-01,THERE_THEIR_THEYRE,"By the time we arrive, they're probably reading in the corner. By home time, everything had been put back in order.",they're,23,30,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=129,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0128-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,59ac933b60f948036ae75aa19210cb419eeb551bb6b9687b0f7013f8b8ad8406,v3-there-their-theyre-0129-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're finishing their posters, but we can wait here until they finish. The next activity started as soon as everyone was ready.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=130,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0129-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,45c496233c6252eb8b8813385bff09b3ae68a795baa3dc71eb87497f9388a921,v3-there-their-theyre-0129-there-their-theyre-02,THERE_THEIR_THEYRE,"I think they're finishing their posters, but we can wait here until they finish. The next activity started as soon as everyone was ready.",their,26,31,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=130,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,possessive,possessive_subject_or_object,[],non-gold-v3-there-their-theyre-0129-there-their-theyre-02,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2ef9601094654611b3dca6fc15590372f64f551ac38a8d4ebbf7b2b7a9cfc739,v3-there-their-theyre-0130-there-their-theyre-01,THERE_THEIR_THEYRE,"The coach knows they're required to wear helmets. A few minutes later, the group moved on to the next activity.",they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=131,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0130-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,0508ee23c670a0a045883c7a9a668638d3269ef439c36ec83d1d6edcb7d98ff0,v3-there-their-theyre-0131-there-their-theyre-01,THERE_THEIR_THEYRE,"By the time we arrive, they're probably getting ready for lunch. Later, they laughed about how easy it had been to miss.",they're,23,30,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=132,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0131-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d8d9f6f43c371b8791ab7e227e3ff4d6b218dfd1319573535ecb9c33333432bb,v3-there-their-theyre-0132-there-their-theyre-01,THERE_THEIR_THEYRE,The coach knows they're due to arrive before six. That detail mattered when they tidied the room at the end.,they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=133,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0132-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ed09853ddd362d395f0fcaa32580d790bfaea2ab31b8dbadfc0e1cd53bfeecf1,v3-there-their-theyre-0133-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're building a model, but we can wait here until they finish. The adults did not interfere because the children were managing it themselves.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=134,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0133-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ed8d6d8a7fda026b4b9eff8cedf4c800fb8b0597793d82ce1695b1fb8bfb58af,v3-there-their-theyre-0134-there-their-theyre-01,THERE_THEIR_THEYRE,"They're waiting near the gate, so we should give them a few more minutes. The adults did not interfere because the children were managing it themselves.",They're,0,7,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=135,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0134-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3fb6f971ccb795305ba83d3cc4438b45e7fba6cf6456790ac2de8ea245d70009,v3-there-their-theyre-0135-there-their-theyre-01,THERE_THEIR_THEYRE,"Although they're early, the group has decided to practise once more before leaving. The adults did not interfere because the children were managing it themselves.",they're,9,16,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=136,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0135-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ba0e60bc7f94aeebcca1b278b9e35050bd9de69eefaa652b8e894856c466439a,v3-there-their-theyre-0136-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're looking for the missing key, but we can wait here until they finish. The class carried on without any further delay.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=137,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0136-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,7684840f9da2c0c659adc2ebab2d9af7184f6b622aa86e01450a118228277007,v3-there-their-theyre-0137-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're cleaning the tables, but we can wait here until they finish. The next activity started as soon as everyone was ready.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=138,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0137-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,313a81a253b8e971cc6caea63ee51d892e2c8b7a2dc5254843bae04a2a58d679,v3-there-their-theyre-0138-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're helping in the kitchen, but we can wait here until they finish. The adults did not interfere because the children were managing it themselves.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=139,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0138-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,01f8983f43725bc51db39d52292f8982fa5e425e8b427191ca6c7147a37a611d,v3-there-their-theyre-0139-there-their-theyre-01,THERE_THEIR_THEYRE,"By the time we arrive, they're probably cleaning the tables. That detail mattered when they tidied the room at the end.",they're,23,30,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=140,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0139-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,32e740c351c87e33de12d43b3686b44bf2a3182a1e9722b6c6780617b5bf15c1,v3-there-their-theyre-0140-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're watching the match, but we can wait here until they finish. No one needed to change the plan.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=141,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0140-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,7236f6d74db3093f39815eb0fb7270b62e4dd1d9df7f9631a70db0c780ff8f6e,v3-there-their-theyre-0141-there-their-theyre-01,THERE_THEIR_THEYRE,"The coach knows they're required to wear helmets. By home time, everything had been put back in order.",they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=142,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0141-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a8d332540acd1868eca6ca486e88b57f7041f13a81fb7fa4857b77b3cc2e220e,v3-there-their-theyre-0142-there-their-theyre-01,THERE_THEIR_THEYRE,"By the time we arrive, they're probably looking for the missing key. The adults did not interfere because the children were managing it themselves.",they're,23,30,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=143,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0142-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,c0f1d558a4ea8c1ba34e7b260a78756d37b5e5494279dbe761f9276620cbb301,v3-there-their-theyre-0143-there-their-theyre-01,THERE_THEIR_THEYRE,"They're carrying the boxes, so we should give them a few more minutes. That detail mattered when they tidied the room at the end.",They're,0,7,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=144,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0143-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a80ec2ed246790c1988839aa8646adaa15a93be1032d22b953a6441864338d0a,v3-there-their-theyre-0144-there-their-theyre-01,THERE_THEIR_THEYRE,"The children said they're comfortable for the next activity, although Amelia wanted to check once more. A few minutes later, the group moved on to the next activity.",they're,18,25,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=145,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0144-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d7c8d0db2df12709afd4302c49188998ed2ee670538031edb61c221ef5bdacfc,v3-there-their-theyre-0145-there-their-theyre-01,THERE_THEIR_THEYRE,"They're finishing their posters, so we should give them a few more minutes. By home time, everything had been put back in order.",They're,0,7,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=146,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0145-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a6b39387f6353ad8b053b79b2e1a018c432762864e3fbafadf49823364aca3aa,v3-there-their-theyre-0145-there-their-theyre-02,THERE_THEIR_THEYRE,"They're finishing their posters, so we should give them a few more minutes. By home time, everything had been put back in order.",their,18,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=146,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,possessive,possessive_subject_or_object,[],non-gold-v3-there-their-theyre-0145-there-their-theyre-02,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,f977306b9ebee354f17f1b9105bf722be6ab7d264691015e4004d720c778c74c,v3-there-their-theyre-0146-there-their-theyre-01,THERE_THEIR_THEYRE,The coach knows they're prepared to present first. The class carried on without any further delay.,they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=147,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0146-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a5803ce3d28d58ec9f25cb83a9e750e471e3b2978430bab270315997be596fc3,v3-there-their-theyre-0147-there-their-theyre-01,THERE_THEIR_THEYRE,The coach knows they're meant to bring a pencil. The next activity started as soon as everyone was ready.,they're,16,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=148,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0147-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,243aaea26285a8aa1f951360e96c72dc6a50dad99e6a9755d8d32bd2f112056a,v3-there-their-theyre-0148-there-their-theyre-01,THERE_THEIR_THEYRE,"I think they're finishing their posters, but we can wait here until they finish. The teacher checked again before everyone left.",they're,8,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=149,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0148-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
