word_key,normalised_word,display_word,match_type,matched_forms,selection_reason,morpholex_segments,morpholex_pos,morpholex_nmorph,morpholex_prs_signature,derived_morphemes,derived_morphology_notes,confidence,review_status,needs_human_review_note
funniest_en_gb,funniest,funniest,exact,funniest,Exact MorphoLex row used.,{(fun)}>y>>est>,JJ,3,"0,1,2",funniest: root:fun + suffix:y + suffix:est,"Change final consonant + y to i before -est: funny -> funniest. | MorphoLex-en exact evidence: [funniest; POS=JJ; Nmorph=3; PRS=0,1,2; segmentation={(fun)}>y>>est>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
future_en_gb,future,future,exact,future,Exact MorphoLex row used.,{(future)},NN|JJ,1,"0,1,0",future: root:future,"MorphoLex-en exact evidence: [future; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(future)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
fuzz_en_gb,fuzz,fuzz,exact,fuzz,Exact MorphoLex row used.,{(fuzz)},NN,1,"0,1,0",fuzz: root:fuzz,"MorphoLex-en exact evidence: [fuzz; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(fuzz)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
game_en_gb,game,game,exact,game,Exact MorphoLex row used.,{(game)},NN|VB,1,"0,1,0",game: root:game,"MorphoLex-en exact evidence: [game; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(game)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
garden_en_gb,garden,garden,exact,garden,Exact MorphoLex row used.,{(garden)},NN|VB,1,"0,1,0",garden: root:garden,"MorphoLex-en exact evidence: [garden; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(garden)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
gem_en_gb,gem,gem,exact,gem,Exact MorphoLex row used.,{(gem)},NN,1,"0,1,0",gem: root:gem,"MorphoLex-en exact evidence: [gem; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(gem)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
geography_en_gb,geography,geography,exact,geography,Exact MorphoLex row used.,{(geo)(graph)>y>},NN,3,"0,2,1",geography: root:geo + root:graph + suffix:y,"MorphoLex-en exact evidence: [geography; POS=NN; Nmorph=3; PRS=0,2,1; segmentation={(geo)(graph)>y>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
giant_en_gb,giant,giant,exact,giant,Exact MorphoLex row used.,{(giant)},NN|JJ,1,"0,1,0",giant: root:giant,"MorphoLex-en exact evidence: [giant; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(giant)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
giggle_en_gb,giggle,giggle,exact,giggle,Exact MorphoLex row used.,{(giggle)},NN,1,"0,1,0",giggle: root:giggle,"MorphoLex-en exact evidence: [giggle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(giggle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
giraffe_en_gb,giraffe,giraffe,exact,giraffe,Exact MorphoLex row used.,{(giraffe)},NN,1,"0,1,0",giraffe: root:giraffe,"MorphoLex-en exact evidence: [giraffe; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(giraffe)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
girl_en_gb,girl,girl,exact,girl,Exact MorphoLex row used.,{(girl)},NN,1,"0,1,0",girl: root:girl,"MorphoLex-en exact evidence: [girl; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(girl)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
give_en_gb,give,give,exact,give,Exact MorphoLex row used.,{(give)},VB,1,"0,1,0",give: root:give,"MorphoLex-en exact evidence: [give; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(give)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
glass_en_gb,glass,glass,exact,glass,Exact MorphoLex row used.,{(glass)},NN,1,"0,1,0",glass: root:glass,"MorphoLex-en exact evidence: [glass; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(glass)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
glue_en_gb,glue,glue,exact,glue,Exact MorphoLex row used.,{(glue)},NN|VB,1,"0,1,0",glue: root:glue,"MorphoLex-en exact evidence: [glue; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(glue)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
gnat_en_gb,gnat,gnat,exact,gnat,Exact MorphoLex row used.,{(gnat)},NN,1,"0,1,0",gnat: root:gnat,"MorphoLex-en exact evidence: [gnat; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(gnat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
gnaw_en_gb,gnaw,gnaw,exact,gnaw,Exact MorphoLex row used.,{(gnaw)},VB,1,"0,1,0",gnaw: root:gnaw,"MorphoLex-en exact evidence: [gnaw; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(gnaw)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
gnome_en_gb,gnome,gnome,exact,gnome,Exact MorphoLex row used.,{(gnome)},NN,1,"0,1,0",gnome: root:gnome,"MorphoLex-en exact evidence: [gnome; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(gnome)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
go_en_gb,go,go,exact,go,Exact MorphoLex row used.,{(go)},VB|NN,1,"0,1,0",go: root:go,"MorphoLex-en exact evidence: [go; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(go)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
goat_en_gb,goat,goat,exact,goat,Exact MorphoLex row used.,{(goat)},NN,1,"0,1,0",goat: root:goat,"MorphoLex-en exact evidence: [goat; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(goat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
goes_en_gb,goes,goes,exact,goes,Exact MorphoLex row used.,{(go)},VB|NN,1,"0,1,0",goes: root:go,"MorphoLex-en exact evidence: [goes; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(go)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
good_en_gb,good,good,exact,good,Exact MorphoLex row used.,{(good)},JJ|NN|RB,1,"0,1,0",good: root:good,"MorphoLex-en exact evidence: [good; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(good)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
government_en_gb,government,government,exact,government,Exact MorphoLex row used.,{(govern)}>ment>,NN,2,"0,1,1",government: root:govern + suffix:ment,"MorphoLex-en exact evidence: [government; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(govern)}>ment>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grab_en_gb,grab,grab,exact,grab,Exact MorphoLex row used.,{(grab)},VB|NN,1,"0,1,0",grab: root:grab,"MorphoLex-en exact evidence: [grab; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(grab)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grabbed_en_gb,grabbed,grabbed,exact,grabbed,Exact MorphoLex row used.,{(grab)},VB,1,"0,1,0",grabbed: root:grab,"MorphoLex-en exact evidence: [grabbed; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(grab)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grammar_en_gb,grammar,grammar,exact,grammar,Exact MorphoLex row used.,{(grammar)},NN,1,"0,1,0",grammar: root:grammar,"MorphoLex-en exact evidence: [grammar; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(grammar)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
graph_en_gb,graph,graph,exact,graph,Exact MorphoLex row used.,{(graph)},NN,1,"0,1,0",graph: root:graph,"MorphoLex-en exact evidence: [graph; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(graph)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
graphic_en_gb,graphic,graphic,exact,graphic,Exact MorphoLex row used.,{(graph)>ic>},JJ|NN,2,"0,1,1",graphic: root:graph + suffix:ic,"MorphoLex-en exact evidence: [graphic; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(graph)>ic>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grass_en_gb,grass,grass,exact,grass,Exact MorphoLex row used.,{(grass)},NN|VB,1,"0,1,0",grass: root:grass,"MorphoLex-en exact evidence: [grass; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(grass)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
great_en_gb,great,great,exact,great,Exact MorphoLex row used.,{(great)},JJ|NN|RB,1,"0,1,0",great: root:great,"MorphoLex-en exact evidence: [great; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(great)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
green_en_gb,green,green,exact,green,Exact MorphoLex row used.,{(green)},JJ|NN|VB,1,"0,1,0",green: root:green,"MorphoLex-en exact evidence: [green; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(green)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grey_en_gb,grey,grey,exact,grey,Exact MorphoLex row used.,{(grey)},JJ|NN|VB,1,"0,1,0",grey: root:grey,"MorphoLex-en exact evidence: [grey; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(grey)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
group_en_gb,group,group,exact,group,Exact MorphoLex row used.,{(group)},NN|VB,1,"0,1,0",group: root:group,"MorphoLex-en exact evidence: [group; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(group)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grow_en_gb,grow,grow,exact,grow,Exact MorphoLex row used.,{(grow)},VB|NN,1,"0,1,0",grow: root:grow,"MorphoLex-en exact evidence: [grow; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(grow)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
grown_en_gb,grown,grown,exact,grown,Exact MorphoLex row used.,{(grow)}>n>,VB|JJ,2,"0,1,1",grown: root:grow + suffix:n,"MorphoLex-en exact evidence: [grown; POS=VB|JJ; Nmorph=2; PRS=0,1,1; segmentation={(grow)}>n>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
gym_en_gb,gym,gym,exact,gym,Exact MorphoLex row used.,{(gym)},NN,1,"0,1,0",gym: root:gym,"MorphoLex-en exact evidence: [gym; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(gym)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
half_en_gb,half,half,exact,half,Exact MorphoLex row used.,{(half)},NN|minor|VB,1,"0,1,0",half: root:half,"MorphoLex-en exact evidence: [half; POS=NN|minor|VB; Nmorph=1; PRS=0,1,0; segmentation={(half)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hand_en_gb,hand,hand,exact,hand,Exact MorphoLex row used.,{(hand)},NN|VB,1,"0,1,0",hand: root:hand,"MorphoLex-en exact evidence: [hand; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hand)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
handle_en_gb,handle,handle,exact,handle,Exact MorphoLex row used.,{(handle)},VB|NN,1,"0,1,0",handle: root:handle,"MorphoLex-en exact evidence: [handle; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(handle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
happiness_en_gb,happiness,happiness,exact,happiness,Exact MorphoLex row used.,{(happy)}>ness>,NN,2,"0,1,1",happiness: root:happy + suffix:ness,"MorphoLex-en exact evidence: [happiness; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(happy)}>ness>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
happy_en_gb,happy,happy,exact,happy,Exact MorphoLex row used.,{(happy)},JJ,1,"0,1,0",happy: root:happy,"MorphoLex-en exact evidence: [happy; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(happy)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
happier_en_gb,happier,happier,exact,happier,Exact MorphoLex row used.,{(happy)}>er>,JJ,2,"0,1,1",happier: root:happy + suffix:er,"Change final consonant + y to i before -er: happy -> happier. | MorphoLex-en exact evidence: [happier; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(happy)}>er>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hard_en_gb,hard,hard,exact,hard,Exact MorphoLex row used.,{(hard)},JJ|RB,1,"0,1,0",hard: root:hard,"MorphoLex-en exact evidence: [hard; POS=JJ|RB; Nmorph=1; PRS=0,1,0; segmentation={(hard)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
has_en_gb,has,has,exact,has,Exact MorphoLex row used.,{(has)},VB,1,"0,1,0",has: root:has,"MorphoLex-en exact evidence: [has; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(has)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
have_en_gb,have,have,exact,have,Exact MorphoLex row used.,{(have)},VB|NN,1,"0,1,0",have: root:have,"MorphoLex-en exact evidence: [have; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(have)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
he_d_en_gb,he'd,he'd,exact,he'd,Exact MorphoLex row used.,{(he)},encl,1,"0,1,0",he'd: root:he,"MorphoLex-en exact evidence: [he'd; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(he)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
he_en_gb,he,he,exact,he,Exact MorphoLex row used.,{(he)},minor,1,"0,1,0",he: root:he,"MorphoLex-en exact evidence: [he; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(he)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
heal_en_gb,heal,heal,exact,heal,Exact MorphoLex row used.,{(heal)},VB,1,"0,1,0",heal: root:heal,"MorphoLex-en exact evidence: [heal; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(heal)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
health_en_gb,health,health,exact,health,Exact MorphoLex row used.,{(health)},NN,1,"0,1,0",health: root:health,"Word family heal/health; spelling shows the related base while pronunciation changes. | MorphoLex-en exact evidence: [health; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(health)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hear_en_gb,hear,hear,exact,hear,Exact MorphoLex row used.,{(hear)},VB|NN,1,"0,1,0",hear: root:hear,"MorphoLex-en exact evidence: [hear; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(hear)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
heir_en_gb,heir,heir,exact,heir,Exact MorphoLex row used.,{(heir)},NN,1,"0,1,0",heir: root:heir,"MorphoLex-en exact evidence: [heir; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(heir)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
help_en_gb,help,help,exact,help,Exact MorphoLex row used.,{(help)},VB|NN,1,"0,1,0",help: root:help,"MorphoLex-en exact evidence: [help; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(help)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
helpful_en_gb,helpful,helpful,exact,helpful,Exact MorphoLex row used.,{(help)}>ful>,JJ,2,"0,1,1",helpful: root:help + suffix:ful,"MorphoLex-en exact evidence: [helpful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(help)}>ful>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hen_en_gb,hen,hen,exact,hen,Exact MorphoLex row used.,{(hen)},NN,1,"0,1,0",hen: root:hen,"MorphoLex-en exact evidence: [hen; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(hen)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
her_en_gb,her,her,exact,her,Exact MorphoLex row used.,{(her)},minor,1,"0,1,0",her: root:her,"MorphoLex-en exact evidence: [her; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(her)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hill_en_gb,hill,hill,exact,hill,Exact MorphoLex row used.,{(hill)},NN,1,"0,1,0",hill: root:hill,"MorphoLex-en exact evidence: [hill; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(hill)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
his_en_gb,his,his,exact,his,Exact MorphoLex row used.,{(his)},minor,1,"0,1,0",his: root:his,"MorphoLex-en exact evidence: [his; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(his)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
history_en_gb,history,history,exact,history,Exact MorphoLex row used.,{(history)>y>},NN,2,"0,1,1",history: root:history + suffix:y,"MorphoLex-en exact evidence: [history; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(history)>y>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
home_en_gb,home,home,exact,home,Exact MorphoLex row used.,{(home)},NN|VB|RB,1,"0,1,0",home: root:home,"MorphoLex-en exact evidence: [home; POS=NN|VB|RB; Nmorph=1; PRS=0,1,0; segmentation={(home)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
honest_en_gb,honest,honest,exact,honest,Exact MorphoLex row used.,{(honest)},JJ|minor,1,"0,1,0",honest: root:honest,"MorphoLex-en exact evidence: [honest; POS=JJ|minor; Nmorph=1; PRS=0,1,0; segmentation={(honest)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
honey_en_gb,honey,honey,exact,honey,Exact MorphoLex row used.,{(honey)},NN,1,"0,1,0",honey: root:honey,"MorphoLex-en exact evidence: [honey; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(honey)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
honour_en_gb,honour,honour,exact,honour,Exact MorphoLex row used.,{(honor)},NN|VB,1,"0,1,0",honour: root:honor,"MorphoLex-en exact evidence: [honour; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(honor)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hop_en_gb,hop,hop,exact,hop,Exact MorphoLex row used.,{(hop)},NN|VB,1,"0,1,0",hop: root:hop,"MorphoLex-en exact evidence: [hop; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hopped_en_gb,hopped,hopped,exact,hopped,Exact MorphoLex row used.,{(hop)},VB,1,"0,1,0",hopped: root:hop,"Double the final consonant before -ed in a short-vowel CVC base: hop -> hopped. | MorphoLex-en exact evidence: [hopped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hope_en_gb,hope,hope,exact,hope,Exact MorphoLex row used.,{(hope)},NN|VB,1,"0,1,0",hope: root:hope,"MorphoLex-en exact evidence: [hope; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hoped_en_gb,hoped,hoped,exact,hoped,Exact MorphoLex row used.,{(hope)},VB,1,"0,1,0",hoped: root:hope,"Drop final e before adding -ed: hope -> hoped. | MorphoLex-en exact evidence: [hoped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hoping_en_gb,hoping,hoping,exact,hoping,Exact MorphoLex row used.,{(hope)},VB,1,"0,1,0",hoping: root:hope,"Drop final e before adding -ing: hope -> hoping. | MorphoLex-en exact evidence: [hoping; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hopeful_en_gb,hopeful,hopeful,exact,hopeful,Exact MorphoLex row used.,{(hope)}>ful>,JJ|NN,2,"0,1,1",hopeful: root:hope + suffix:ful,"Base word hope is preserved before suffix -ful. | MorphoLex-en exact evidence: [hopeful; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(hope)}>ful>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
hopeless_en_gb,hopeless,hopeless,exact,hopeless,Exact MorphoLex row used.,{(hope)}>less>,JJ,2,"0,1,1",hopeless: root:hope + suffix:less,"Base word hope is preserved before suffix -less. | MorphoLex-en exact evidence: [hopeless; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(hope)}>less>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
horse_en_gb,horse,horse,exact,horse,Exact MorphoLex row used.,{(horse)},NN|VB,1,"0,1,0",horse: root:horse,"MorphoLex-en exact evidence: [horse; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(horse)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
