word_key,normalised_word,display_word,dialect_code,previous_frequency_band,promoted_frequency_band,frequency_changed,frequency_source_used,recommended_frequency_band,previous_age_band,promoted_age_band,age_changed,recommended_age_number,recommended_age_number_unrounded,age_source_status,age_review_flags,promotion_status,review_notes
hard_en_gb,hard,hard,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
has_en_gb,has,has,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
have_en_gb,have,have,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
he_d_en_gb,he'd,he'd,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
he_en_gb,he,he,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
heal_en_gb,heal,heal,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
health_en_gb,health,health,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hear_en_gb,hear,hear,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
heir_en_gb,heir,heir,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,9,9.25,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
help_en_gb,help,help,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
helpful_en_gb,helpful,helpful,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hen_en_gb,hen,hen,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
her_en_gb,her,her,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hill_en_gb,hill,hill,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
his_en_gb,his,his,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
history_en_gb,history,history,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.5,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
home_en_gb,home,home,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
honest_en_gb,honest,honest,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.75,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
honey_en_gb,honey,honey,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
honour_en_gb,honour,honour,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.75,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hop_en_gb,hop,hop,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hopped_en_gb,hopped,hopped,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hope_en_gb,hope,hope,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hoped_en_gb,hoped,hoped,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_6_7,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hoping_en_gb,hoping,hoping,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_6_7,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hopeful_en_gb,hopeful,hopeful,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hopeless_en_gb,hopeless,hopeless,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
horse_en_gb,horse,horse,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,mid_secondary,TRUE,14,13.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hottest_en_gb,hottest,hottest,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hotter_en_gb,hotter,hotter,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hot_en_gb,hot,hot,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hour_en_gb,hour,hour,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
house_en_gb,house,house,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,9.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
huge_en_gb,huge,huge,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
human_en_gb,human,human,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
hurt_en_gb,hurt,hurt,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
i_d_en_gb,i'd,i'd,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
i_m_en_gb,i'm,i'm,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
i_ve_en_gb,i've,i've,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
ice_cream_en_gb,ice cream,ice cream,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,compound_or_multi_form_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
illegal_en_gb,illegal,illegal,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
impossible_en_gb,impossible,impossible,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.62,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
incorrect_en_gb,incorrect,incorrect,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
information_en_gb,information,information,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,9.25,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
initial_en_gb,initial,initial,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
interact_en_gb,interact,interact,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
interesting_en_gb,interesting,interesting,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
invention_en_gb,invention,invention,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
irregular_en_gb,irregular,irregular,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,10,10.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
is_en_gb,is,is,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
isn_t_en_gb,isn't,isn't,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
it_s_en_gb,it’s,it’s,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
its_en_gb,its,its,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jam_en_gb,jam,jam,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jazz_en_gb,jazz,jazz,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jet_en_gb,jet,jet,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jog_en_gb,jog,jog,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,11,10.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
joke_en_gb,joke,joke,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
joy_en_gb,joy,joy,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
juice_en_gb,juice,juice,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,9.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jump_en_gb,jump,jump,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jumped_en_gb,jumped,jumped,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jumping_en_gb,jumping,jumping,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
jumps_en_gb,jumps,jumps,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
junk_en_gb,junk,junk,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kept_en_gb,kept,kept,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
key_en_gb,key,key,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kicked_en_gb,kicked,kicked,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kind_en_gb,kind,kind,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kindness_en_gb,kindness,kindness,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
king_en_gb,king,king,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kiss_en_gb,kiss,kiss,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,later_review,TRUE,17,16.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kit_en_gb,kit,kit,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
kite_en_gb,kite,kite,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
knee_en_gb,knee,knee,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
knife_en_gb,knife,knife,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
