word_key,normalised_word,display_word,dialect_code,current_frequency_band,recommended_frequency_band,frequency_primary_source,frequency_source_used,frequency_match_status,frequency_evidence,bnc_fallback_match_status,bnc_fallback_evidence,bnc_wordfreq_band_comparison_status,current_age_band,recommended_age_band,aoa_evidence_status,recommendation_status,review_notes,recommended_age_number_unrounded,recommended_age_number,age_source_status,aoa_median_age,aoa_meaning_row_count,uk_curriculum_age,age_review_flags
looking_en_gb,looking,looking,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.57,exact,BNC frequency=264; rank=344; band=high,agree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,5,5,manual_uk_curriculum_fill,,0,5,manual_uk_curriculum_age_fill|source_band:age_5_6
love_en_gb,love,love,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.82,exact,BNC frequency=234; rank=405; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,4,5,multiple_meanings_review
lunch_en_gb,lunch,lunch,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.66,exact,BNC frequency=54; rank=1948; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
machine_en_gb,machine,machine,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.9,exact,BNC frequency=84; rank=1264; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.75,10,aoa_and_uk,12.5,4,7,multiple_meanings_review|aoa_uk_difference_over_2_years
mack_en_gb,mack,mack,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.7,unmatched,,comparison_only,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,5,5,manual_uk_curriculum_fill,,0,5,manual_uk_curriculum_age_fill|source_band:age_5_6
made_en_gb,made,made,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.92,exact,BNC frequency=943; rank=101; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.12,6,aoa_and_uk,7.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
magic_en_gb,magic,magic,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.76,exact,BNC frequency=32; rank=3078; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
magician_en_gb,magician,magician,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.53,unmatched,,comparison_only,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.25,8,aoa_and_uk,8.5,1,8,
make_en_gb,make,make,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.08,exact,BNC frequency=791; rank=122; band=high,agree,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,14.5,15,aoa_only,14.5,9,,multiple_meanings_review
making_en_gb,making,making,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.54,exact,BNC frequency=278; rank=325; band=high,agree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,6,6,manual_uk_curriculum_fill,,0,6,manual_uk_curriculum_age_fill|source_band:age_6_7
mansion_en_gb,mansion,mansion,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.02,unmatched,,comparison_only,candidate_review,middle_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,1,,
many_en_gb,many,many,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.91,exact,BNC frequency=902; rank=108; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,2,6,multiple_meanings_review
map_en_gb,map,map,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.76,exact,BNC frequency=40; rank=2575; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,3,,multiple_meanings_review
mapped_en_gb,Mapped,Mapped,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.5,unmatched,,comparison_only,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,6,6,manual_uk_curriculum_fill,,0,6,manual_uk_curriculum_age_fill|source_band:age_6_7
mask_en_gb,mask,mask,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.31,exact,BNC frequency=11; rank=6680; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,3,,multiple_meanings_review
mat_en_gb,mat,mat,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.84,unmatched,,comparison_only,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,14.5,15,aoa_only,14.5,4,,multiple_meanings_review
match_en_gb,match,match,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.13,exact,BNC frequency=96; rank=1106; band=medium,disagree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,5,,multiple_meanings_review
may_en_gb,may,may,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.98,exact,BNC frequency=1285; rank=79; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,8.5,3,7,multiple_meanings_review
me_en_gb,me,me,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.48,exact,BNC frequency=1387; rank=74; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.12,6,aoa_and_uk,7.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
