word_key,match_type,matched_forms,selection_reason,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,pronunciation_fields_changed,grapheme_irregularity_fields_changed
grey_en_gb,exact,grey,Exact MorphoLex row used.,,grey: root:grey,,"MorphoLex-en exact evidence: [grey; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(grey)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
group_en_gb,exact,group,Exact MorphoLex row used.,,group: root:group,,"MorphoLex-en exact evidence: [group; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(group)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
grow_en_gb,exact,grow,Exact MorphoLex row used.,,grow: root:grow,,"MorphoLex-en exact evidence: [grow; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(grow)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
grown_en_gb,exact,grown,Exact MorphoLex row used.,,grown: root:grow + suffix:n,,"MorphoLex-en exact evidence: [grown; POS=VB|JJ; Nmorph=2; PRS=0,1,1; segmentation={(grow)}>n>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
gym_en_gb,exact,gym,Exact MorphoLex row used.,,gym: root:gym,,"MorphoLex-en exact evidence: [gym; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(gym)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
half_en_gb,exact,half,Exact MorphoLex row used.,,half: root:half,,"MorphoLex-en exact evidence: [half; POS=NN|minor|VB; Nmorph=1; PRS=0,1,0; segmentation={(half)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hand_en_gb,exact,hand,Exact MorphoLex row used.,,hand: root:hand,,"MorphoLex-en exact evidence: [hand; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hand)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
handle_en_gb,exact,handle,Exact MorphoLex row used.,,handle: root:handle,,"MorphoLex-en exact evidence: [handle; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(handle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
happiness_en_gb,exact,happiness,Exact MorphoLex row used.,,happiness: root:happy + suffix:ness,,"MorphoLex-en exact evidence: [happiness; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(happy)}>ness>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
happy_en_gb,exact,happy,Exact MorphoLex row used.,,happy: root:happy,,"MorphoLex-en exact evidence: [happy; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(happy)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
happier_en_gb,exact,happier,Exact MorphoLex row used.,happy + er,happier: root:happy + suffix:er,Change final consonant + y to i before -er: happy -> happier.,"Change final consonant + y to i before -er: happy -> happier. | MorphoLex-en exact evidence: [happier; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(happy)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hard_en_gb,exact,hard,Exact MorphoLex row used.,,hard: root:hard,,"MorphoLex-en exact evidence: [hard; POS=JJ|RB; Nmorph=1; PRS=0,1,0; segmentation={(hard)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
has_en_gb,exact,has,Exact MorphoLex row used.,,has: root:has,,"MorphoLex-en exact evidence: [has; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(has)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
have_en_gb,exact,have,Exact MorphoLex row used.,,have: root:have,,"MorphoLex-en exact evidence: [have; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(have)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
he_d_en_gb,exact,he'd,Exact MorphoLex row used.,,he'd: root:he,,"MorphoLex-en exact evidence: [he'd; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(he)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
he_en_gb,exact,he,Exact MorphoLex row used.,,he: root:he,,"MorphoLex-en exact evidence: [he; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(he)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
heal_en_gb,exact,heal,Exact MorphoLex row used.,,heal: root:heal,,"MorphoLex-en exact evidence: [heal; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(heal)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
health_en_gb,exact,health,Exact MorphoLex row used.,heal + th,health: root:health,Word family heal/health; spelling shows the related base while pronunciation changes.,"Word family heal/health; spelling shows the related base while pronunciation changes. | MorphoLex-en exact evidence: [health; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(health)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hear_en_gb,exact,hear,Exact MorphoLex row used.,,hear: root:hear,,"MorphoLex-en exact evidence: [hear; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(hear)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
heir_en_gb,exact,heir,Exact MorphoLex row used.,,heir: root:heir,,"MorphoLex-en exact evidence: [heir; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(heir)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
help_en_gb,exact,help,Exact MorphoLex row used.,,help: root:help,,"MorphoLex-en exact evidence: [help; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(help)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
helpful_en_gb,exact,helpful,Exact MorphoLex row used.,,helpful: root:help + suffix:ful,,"MorphoLex-en exact evidence: [helpful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(help)}>ful>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hen_en_gb,exact,hen,Exact MorphoLex row used.,,hen: root:hen,,"MorphoLex-en exact evidence: [hen; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(hen)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
her_en_gb,exact,her,Exact MorphoLex row used.,,her: root:her,,"MorphoLex-en exact evidence: [her; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(her)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hill_en_gb,exact,hill,Exact MorphoLex row used.,,hill: root:hill,,"MorphoLex-en exact evidence: [hill; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(hill)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
his_en_gb,exact,his,Exact MorphoLex row used.,,his: root:his,,"MorphoLex-en exact evidence: [his; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(his)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
history_en_gb,exact,history,Exact MorphoLex row used.,,history: root:history + suffix:y,,"MorphoLex-en exact evidence: [history; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(history)>y>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
home_en_gb,exact,home,Exact MorphoLex row used.,,home: root:home,,"MorphoLex-en exact evidence: [home; POS=NN|VB|RB; Nmorph=1; PRS=0,1,0; segmentation={(home)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
honest_en_gb,exact,honest,Exact MorphoLex row used.,,honest: root:honest,,"MorphoLex-en exact evidence: [honest; POS=JJ|minor; Nmorph=1; PRS=0,1,0; segmentation={(honest)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
honey_en_gb,exact,honey,Exact MorphoLex row used.,,honey: root:honey,,"MorphoLex-en exact evidence: [honey; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(honey)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
honour_en_gb,exact,honour,Exact MorphoLex row used.,,honour: root:honor,,"MorphoLex-en exact evidence: [honour; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(honor)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hop_en_gb,exact,hop,Exact MorphoLex row used.,,hop: root:hop,,"MorphoLex-en exact evidence: [hop; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hopped_en_gb,exact,hopped,Exact MorphoLex row used.,hop + ed,hopped: root:hop,Double the final consonant before -ed in a short-vowel CVC base: hop -> hopped.,"Double the final consonant before -ed in a short-vowel CVC base: hop -> hopped. | MorphoLex-en exact evidence: [hopped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hop)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hope_en_gb,exact,hope,Exact MorphoLex row used.,,hope: root:hope,,"MorphoLex-en exact evidence: [hope; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hoped_en_gb,exact,hoped,Exact MorphoLex row used.,hope + ed,hoped: root:hope,Drop final e before adding -ed: hope -> hoped.,"Drop final e before adding -ed: hope -> hoped. | MorphoLex-en exact evidence: [hoped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hoping_en_gb,exact,hoping,Exact MorphoLex row used.,hope + ing,hoping: root:hope,Drop final e before adding -ing: hope -> hoping.,"Drop final e before adding -ing: hope -> hoping. | MorphoLex-en exact evidence: [hoping; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hope)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hopeful_en_gb,exact,hopeful,Exact MorphoLex row used.,hope + ful,hopeful: root:hope + suffix:ful,Base word hope is preserved before suffix -ful.,"Base word hope is preserved before suffix -ful. | MorphoLex-en exact evidence: [hopeful; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(hope)}>ful>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hopeless_en_gb,exact,hopeless,Exact MorphoLex row used.,hope + less,hopeless: root:hope + suffix:less,Base word hope is preserved before suffix -less.,"Base word hope is preserved before suffix -less. | MorphoLex-en exact evidence: [hopeless; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(hope)}>less>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
horse_en_gb,exact,horse,Exact MorphoLex row used.,,horse: root:horse,,"MorphoLex-en exact evidence: [horse; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(horse)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hottest_en_gb,exact,hottest,Exact MorphoLex row used.,,hottest: root:hot + suffix:est,,"MorphoLex-en exact evidence: [hottest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(hot)}>est>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hotter_en_gb,exact,hotter,Exact MorphoLex row used.,hot + er,hotter: root:hot + suffix:er,Double the final consonant before -er after a short vowel: hot -> hotter.,"Double the final consonant before -er after a short vowel: hot -> hotter. | MorphoLex-en exact evidence: [hotter; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(hot)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hot_en_gb,exact,hot,Exact MorphoLex row used.,,hot: root:hot,,"MorphoLex-en exact evidence: [hot; POS=JJ|VB; Nmorph=1; PRS=0,1,0; segmentation={(hot)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hour_en_gb,exact,hour,Exact MorphoLex row used.,,hour: root:hour,,"MorphoLex-en exact evidence: [hour; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(hour)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
house_en_gb,exact,house,Exact MorphoLex row used.,,house: root:house,,"MorphoLex-en exact evidence: [house; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(house)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
huge_en_gb,exact,huge,Exact MorphoLex row used.,,huge: root:huge,,"MorphoLex-en exact evidence: [huge; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(huge)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
human_en_gb,exact,human,Exact MorphoLex row used.,,human: root:human,,"MorphoLex-en exact evidence: [human; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(human)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
hurt_en_gb,exact,hurt,Exact MorphoLex row used.,,hurt: root:hurt,,"MorphoLex-en exact evidence: [hurt; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(hurt)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
i_d_en_gb,exact,I'd,Exact MorphoLex row used.,,I'd: root:i,,"MorphoLex-en exact evidence: [I'd; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(i)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
i_m_en_gb,exact,I'm,Exact MorphoLex row used.,,I'm: root:i,,"MorphoLex-en exact evidence: [I'm; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(i)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
i_ve_en_gb,exact,I've,Exact MorphoLex row used.,,I've: root:i,,"MorphoLex-en exact evidence: [I've; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(i)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
ice_cream_en_gb,compound_components,ice | cream,"No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",,ice: root:ice; cream: root:cream,,"MorphoLex-en compound_components evidence: [ice; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(ice)}] [cream; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cream)}] Selection note: No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",CMU Pronouncing Dictionary,MorphoLex-en,low,low,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
illegal_en_gb,exact,illegal,Exact MorphoLex row used.,,illegal: prefix:im + root:legal,,"MorphoLex-en exact evidence: [illegal; POS=JJ|NN; Nmorph=2; PRS=1,1,0; segmentation=<im<{(legal)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
impossible_en_gb,exact,impossible,Exact MorphoLex row used.,,impossible: prefix:im + root:possible,,"MorphoLex-en exact evidence: [impossible; POS=JJ; Nmorph=2; PRS=1,1,0; segmentation=<im<{(possible)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
