source_ref,source_sheet,source_row,micro_skill_key,word_or_content_key,candidate_output_ref,validation_result,transformation_code,source_value,generated_candidate_value,reason,human_confirmation_required,warning_or_error_codes,human_review_status
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!152,Word Bank,152,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,microphone,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::microphone,pass,direct_mapping,"{""display_word"": ""microphone"", ""morphemes_json"": ""[{\""text\"": \""micro\"", \""kind\"": \""root\"", \""gloss\"": \""small\""}, {\""text\"": \""phone\"", \""kind\"": \""root\"", \""gloss\"": \""sound\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::microphone,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!153,Word Bank,153,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,paragraph,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::paragraph,pass,direct_mapping,"{""display_word"": ""paragraph"", ""morphemes_json"": ""[{\""text\"": \""para\"", \""kind\"": \""prefix\"", \""gloss\"": \""beside (Greek)\""}, {\""text\"": \""graph\"", \""kind\"": \""root\"", \""gloss\"": \""write\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::paragraph,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!154,Word Bank,154,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,microscope,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::microscope,pass,direct_mapping,"{""display_word"": ""microscope"", ""morphemes_json"": ""[{\""text\"": \""micro\"", \""kind\"": \""root\"", \""gloss\"": \""small\""}, {\""text\"": \""scope\"", \""kind\"": \""root\"", \""gloss\"": \""look\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::microscope,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!155,Word Bank,155,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,autograph,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::autograph,pass,direct_mapping,"{""display_word"": ""autograph"", ""morphemes_json"": ""[{\""text\"": \""auto\"", \""kind\"": \""root\"", \""gloss\"": \""self (Greek)\""}, {\""text\"": \""graph\"", \""kind\"": \""root\"", \""gloss\"": \""write\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::autograph,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!156,Word Bank,156,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,thermometer,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::thermometer,pass,direct_mapping,"{""display_word"": ""thermometer"", ""morphemes_json"": ""[{\""text\"": \""therm\"", \""kind\"": \""root\"", \""gloss\"": \""heat\""}, {\""text\"": \""o\"", \""kind\"": \""base\"", \""gloss\"": \""connector\""}, {\""text\"": \""meter\"", \""kind\"": \""root\"", \""gloss\"": \""measure\""}]"", ""split_points"": ""[5, 6]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::thermometer,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!157,Word Bank,157,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,triangle,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::triangle,pass,direct_mapping,"{""display_word"": ""triangle"", ""morphemes_json"": ""[{\""text\"": \""tri\"", \""kind\"": \""root\"", \""gloss\"": \""three\""}, {\""text\"": \""angle\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::triangle,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!158,Word Bank,158,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,centimetre,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::centimetre,pass,direct_mapping,"{""display_word"": ""centimetre"", ""morphemes_json"": ""[{\""text\"": \""cent\"", \""kind\"": \""root\"", \""gloss\"": \""hundred\""}, {\""text\"": \""i\"", \""kind\"": \""base\"", \""gloss\"": \""connector\""}, {\""text\"": \""metre\"", \""kind\"": \""root\"", \""gloss\"": \""measure\""}]"", ""split_points"": ""[4, 5]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::centimetre,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!159,Word Bank,159,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,biology,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::biology,pass,direct_mapping,"{""display_word"": ""biology"", ""morphemes_json"": ""[{\""text\"": \""bio\"", \""kind\"": \""root\"", \""gloss\"": \""life\""}, {\""text\"": \""logy\"", \""kind\"": \""suffix\"", \""gloss\"": \""study of (Greek)\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::biology,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!160,Word Bank,160,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,geography,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::geography,pass,direct_mapping,"{""display_word"": ""geography"", ""morphemes_json"": ""[{\""text\"": \""geo\"", \""kind\"": \""root\"", \""gloss\"": \""earth\""}, {\""text\"": \""graph\"", \""kind\"": \""root\"", \""gloss\"": \""write / draw\""}, {\""text\"": \""y\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[3, 8]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::geography,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!161,Word Bank,161,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,perimeter,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::perimeter,pass,direct_mapping,"{""display_word"": ""perimeter"", ""morphemes_json"": ""[{\""text\"": \""peri\"", \""kind\"": \""prefix\"", \""gloss\"": \""around (Greek)\""}, {\""text\"": \""meter\"", \""kind\"": \""root\"", \""gloss\"": \""measure\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::perimeter,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!162,Word Bank,162,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,hydroelectric,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::hydroelectric,pass,direct_mapping,"{""display_word"": ""hydroelectric"", ""morphemes_json"": ""[{\""text\"": \""hydro\"", \""kind\"": \""root\"", \""gloss\"": \""water\""}, {\""text\"": \""electric\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_SCIENCE_MATH_ROOTS::hydroelectric,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!163,Word Bank,163,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,action,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::action,pass,direct_mapping,"{""display_word"": ""action"", ""morphemes_json"": ""[{\""text\"": \""act\"", \""kind\"": \""root\"", \""gloss\"": \""do\""}, {\""text\"": \""ion\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun-maker\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::action,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!164,Word Bank,164,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,actor,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::actor,pass,direct_mapping,"{""display_word"": ""actor"", ""morphemes_json"": ""[{\""text\"": \""act\"", \""kind\"": \""root\"", \""gloss\"": \""do\""}, {\""text\"": \""or\"", \""kind\"": \""suffix\"", \""gloss\"": \""one who\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::actor,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!165,Word Bank,165,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,active,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::active,pass,direct_mapping,"{""display_word"": ""active"", ""morphemes_json"": ""[{\""text\"": \""act\"", \""kind\"": \""root\"", \""gloss\"": \""do\""}, {\""text\"": \""ive\"", \""kind\"": \""suffix\"", \""gloss\"": \""adjective ending\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::active,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!166,Word Bank,166,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,react,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::react,pass,direct_mapping,"{""display_word"": ""react"", ""morphemes_json"": ""[{\""text\"": \""re\"", \""kind\"": \""prefix\"", \""gloss\"": \""back / again\""}, {\""text\"": \""act\"", \""kind\"": \""root\"", \""gloss\"": \""do\""}]"", ""split_points"": ""[2]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::react,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!167,Word Bank,167,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,medical,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::medical,pass,direct_mapping,"{""display_word"": ""medical"", ""morphemes_json"": ""[{\""text\"": \""medic\"", \""kind\"": \""root\"", \""gloss\"": \""heal\""}, {\""text\"": \""al\"", \""kind\"": \""suffix\"", \""gloss\"": \""to do with\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::medical,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!168,Word Bank,168,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,medicine,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::medicine,pass,direct_mapping,"{""display_word"": ""medicine"", ""morphemes_json"": ""[{\""text\"": \""medic\"", \""kind\"": \""root\"", \""gloss\"": \""heal\""}, {\""text\"": \""ine\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::medicine,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!169,Word Bank,169,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,signature,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::signature,pass,direct_mapping,"{""display_word"": ""signature"", ""morphemes_json"": ""[{\""text\"": \""sign\"", \""kind\"": \""root\"", \""gloss\"": \""mark\""}, {\""text\"": \""ature\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_ROOT_FAMILY_SPELLING::signature,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:2,d4-mor-experience-readiness-matrix.csv,2,D4_MOR_BASE_WORDS_BASE_PLUS_PREFIX,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_BASE_WORDS_BASE_PLUS_PREFIX,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:3,d4-mor-experience-readiness-matrix.csv,3,D4_MOR_BASE_WORDS_BASE_PLUS_SUFFIX,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_BASE_WORDS_BASE_PLUS_SUFFIX,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:4,d4-mor-experience-readiness-matrix.csv,4,D4_MOR_BASE_WORDS_IDENTIFY_BASE,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_BASE_WORDS_IDENTIFY_BASE,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:5,d4-mor-experience-readiness-matrix.csv,5,D4_MOR_BASE_WORDS_PRESERVE_BASE,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_BASE_WORDS_PRESERVE_BASE,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:6,d4-mor-experience-readiness-matrix.csv,6,D4_MOR_PREFIXES_DIS_MIS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_PREFIXES_DIS_MIS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:7,d4-mor-experience-readiness-matrix.csv,7,D4_MOR_PREFIXES_IN_IM_IL_IR,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_PREFIXES_IN_IM_IL_IR,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:8,d4-mor-experience-readiness-matrix.csv,8,D4_MOR_PREFIXES_RE_PRE,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_PREFIXES_RE_PRE,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:9,d4-mor-experience-readiness-matrix.csv,9,D4_MOR_PREFIXES_SUB_INTER_SUPER,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_PREFIXES_SUB_INTER_SUPER,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:10,d4-mor-experience-readiness-matrix.csv,10,D4_MOR_PREFIXES_UN,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_PREFIXES_UN,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:11,d4-mor-experience-readiness-matrix.csv,11,D4_MOR_SUFFIXES_ABLE_IBLE,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_ABLE_IBLE,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:12,d4-mor-experience-readiness-matrix.csv,12,D4_MOR_SUFFIXES_AL,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_AL,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:13,d4-mor-experience-readiness-matrix.csv,13,D4_MOR_SUFFIXES_FUL_LESS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_FUL_LESS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:14,d4-mor-experience-readiness-matrix.csv,14,D4_MOR_SUFFIXES_ITY,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_ITY,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:15,d4-mor-experience-readiness-matrix.csv,15,D4_MOR_SUFFIXES_MENT,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_MENT,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:16,d4-mor-experience-readiness-matrix.csv,16,D4_MOR_SUFFIXES_NESS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_NESS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:17,d4-mor-experience-readiness-matrix.csv,17,D4_MOR_SUFFIXES_OUS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_SUFFIXES_OUS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:18,d4-mor-experience-readiness-matrix.csv,18,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:19,d4-mor-experience-readiness-matrix.csv,19,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:20,d4-mor-experience-readiness-matrix.csv,20,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:21,d4-mor-experience-readiness-matrix.csv,21,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:22,d4-mor-experience-readiness-matrix.csv,22,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:23,d4-mor-experience-readiness-matrix.csv,23,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:24,d4-mor-experience-readiness-matrix.csv,24,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
d4-mor-experience-readiness-matrix.csv:25,d4-mor-experience-readiness-matrix.csv,25,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,,d4_mor_default_v1_candidate,pass,experience_manifest_mapping,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,d4_mor_default_v1_candidate,Mapped microSkillKey to category-owned experienceProfileKey while preserving originThemeKey separately.,FALSE,,human_review_required
